"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","ModeWithoutHardLink","VersionInfo","BaseName","Target","LinkType","Length","DirectoryName","Directory","IsReadOnly","FullName","Extension","Name","Exists","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","LinkTarget","Attributes"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\41026\41026-1.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\41026","41026-1.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\41026\41026-1.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","41026-1",,,"235698","D:\BID\InServer\41026","D:\BID\InServer\41026","False","D:\BID\InServer\41026\41026-1.jpg",".jpg","41026-1.jpg","True","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 4:24:12","2022-07-23 오전 7:24:12",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\41867\41867-1.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\41867","41867-1.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\41867\41867-1.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","41867-1",,,"99138","D:\BID\InServer\41867","D:\BID\InServer\41867","False","D:\BID\InServer\41867\41867-1.webp",".webp","41867-1.webp","True","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오전 5:36:42","2022-07-22 오후 8:36:42",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\41867\41867-2.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\41867","41867-2.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\41867\41867-2.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","41867-2",,,"107526","D:\BID\InServer\41867","D:\BID\InServer\41867","False","D:\BID\InServer\41867\41867-2.webp",".webp","41867-2.webp","True","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-22 오전 10:21:58","2022-07-22 오전 1:21:58",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\42888\42888-1.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\42888","42888-1.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\42888\42888-1.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","42888-1",,,"29726","D:\BID\InServer\42888","D:\BID\InServer\42888","False","D:\BID\InServer\42888\42888-1.webp",".webp","42888-1.webp","True","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 4:24:36","2022-07-23 오전 7:24:36",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\43351\43351-1.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\43351","43351-1.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\43351\43351-1.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","43351-1",,,"326045","D:\BID\InServer\43351","D:\BID\InServer\43351","False","D:\BID\InServer\43351\43351-1.jpg",".jpg","43351-1.jpg","True","2022-07-23 오후 4:49:48","2022-07-23 오전 7:49:48","2022-07-23 오후 4:49:48","2022-07-23 오전 7:49:48","2021-10-18 오후 1:50:14","2021-10-18 오전 4:50:14",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\43357\43357-1.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\43357","43357-1.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\43357\43357-1.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","43357-1",,,"288373","D:\BID\InServer\43357","D:\BID\InServer\43357","False","D:\BID\InServer\43357\43357-1.jpg",".jpg","43357-1.jpg","True","2022-07-23 오후 4:49:48","2022-07-23 오전 7:49:48","2022-07-23 오후 4:49:48","2022-07-23 오전 7:49:48","2022-07-12 오후 8:47:52","2022-07-12 오전 11:47:52",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\43676\43676-1.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\43676","43676-1.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\43676\43676-1.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","43676-1",,,"45848","D:\BID\InServer\43676","D:\BID\InServer\43676","False","D:\BID\InServer\43676\43676-1.webp",".webp","43676-1.webp","True","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-11 오후 5:39:12","2022-07-11 오전 8:39:12",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\43676\43676-2.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\43676","43676-2.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\43676\43676-2.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","43676-2",,,"55694","D:\BID\InServer\43676","D:\BID\InServer\43676","False","D:\BID\InServer\43676\43676-2.webp",".webp","43676-2.webp","True","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-06 오후 10:06:42","2022-07-06 오후 1:06:42",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\43676\43676-3.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\43676","43676-3.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\43676\43676-3.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","43676-3",,,"115698","D:\BID\InServer\43676","D:\BID\InServer\43676","False","D:\BID\InServer\43676\43676-3.webp",".webp","43676-3.webp","True","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-05 오후 10:58:24","2022-07-05 오후 1:58:24",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45089\45089-1.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45089","45089-1.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\45089\45089-1.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","45089-1",,,"77972","D:\BID\InServer\45089","D:\BID\InServer\45089","False","D:\BID\InServer\45089\45089-1.webp",".webp","45089-1.webp","True","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-06-20 오후 6:13:42","2022-06-20 오전 9:13:42",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45089\45089-2.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45089","45089-2.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\45089\45089-2.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","45089-2",,,"78842","D:\BID\InServer\45089","D:\BID\InServer\45089","False","D:\BID\InServer\45089\45089-2.webp",".webp","45089-2.webp","True","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 1:18:58","2022-07-23 오전 4:18:58",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45089\45089-3.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45089","45089-3.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\45089\45089-3.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","45089-3",,,"77308","D:\BID\InServer\45089","D:\BID\InServer\45089","False","D:\BID\InServer\45089\45089-3.webp",".webp","45089-3.webp","True","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-05-28 오전 10:24:30","2022-05-28 오전 1:24:30",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45091\45091-1.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45091","45091-1.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\45091\45091-1.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","45091-1",,,"102122","D:\BID\InServer\45091","D:\BID\InServer\45091","False","D:\BID\InServer\45091\45091-1.webp",".webp","45091-1.webp","True","2022-07-23 오후 4:49:55","2022-07-23 오전 7:49:55","2022-07-23 오후 4:49:55","2022-07-23 오전 7:49:55","2022-02-18 오후 6:31:24","2022-02-18 오전 9:31:24",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45091\45091-2.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45091","45091-2.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\45091\45091-2.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","45091-2",,,"98506","D:\BID\InServer\45091","D:\BID\InServer\45091","False","D:\BID\InServer\45091\45091-2.webp",".webp","45091-2.webp","True","2022-07-23 오후 4:49:55","2022-07-23 오전 7:49:55","2022-07-23 오후 4:49:55","2022-07-23 오전 7:49:55","2022-07-12 오후 11:26:22","2022-07-12 오후 2:26:22",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45091\45091-3.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45091","45091-3.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\45091\45091-3.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","45091-3",,,"113384","D:\BID\InServer\45091","D:\BID\InServer\45091","False","D:\BID\InServer\45091\45091-3.webp",".webp","45091-3.webp","True","2022-07-23 오후 4:49:55","2022-07-23 오전 7:49:55","2022-07-23 오후 4:49:55","2022-07-23 오전 7:49:55","2022-07-12 오후 4:58:16","2022-07-12 오전 7:58:16",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45092\45092-1.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45092","45092-1.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\45092\45092-1.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","45092-1",,,"64424","D:\BID\InServer\45092","D:\BID\InServer\45092","False","D:\BID\InServer\45092\45092-1.webp",".webp","45092-1.webp","True","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-22 오후 3:33:06","2022-07-22 오전 6:33:06",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45092\45092-2.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45092","45092-2.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\45092\45092-2.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","45092-2",,,"79214","D:\BID\InServer\45092","D:\BID\InServer\45092","False","D:\BID\InServer\45092\45092-2.webp",".webp","45092-2.webp","True","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-09 오후 6:59:14","2022-07-09 오전 9:59:14",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45092\45092-3.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\45092","45092-3.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\45092\45092-3.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","45092-3",,,"61110","D:\BID\InServer\45092","D:\BID\InServer\45092","False","D:\BID\InServer\45092\45092-3.webp",".webp","45092-3.webp","True","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 5:57:36","2022-07-23 오전 8:57:36","2022-07-23 오후 4:25:16","2022-07-23 오전 7:25:16",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\46027\46027-1.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\46027","46027-1.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\46027\46027-1.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","46027-1",,,"313742","D:\BID\InServer\46027","D:\BID\InServer\46027","False","D:\BID\InServer\46027\46027-1.jpg",".jpg","46027-1.jpg","True","2022-07-23 오후 4:49:59","2022-07-23 오전 7:49:59","2022-07-23 오후 4:49:59","2022-07-23 오전 7:49:59","2022-07-13 오후 9:30:58","2022-07-13 오후 12:30:58",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\46027\46027-2.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\46027","46027-2.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\46027\46027-2.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","46027-2",,,"299004","D:\BID\InServer\46027","D:\BID\InServer\46027","False","D:\BID\InServer\46027\46027-2.jpg",".jpg","46027-2.jpg","True","2022-07-23 오후 4:49:59","2022-07-23 오전 7:49:59","2022-07-23 오후 4:49:59","2022-07-23 오전 7:49:59","2022-07-11 오후 5:50:10","2022-07-11 오전 8:50:10",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\46029\46029-1.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\46029","46029-1.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\46029\46029-1.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","46029-1",,,"380238","D:\BID\InServer\46029","D:\BID\InServer\46029","False","D:\BID\InServer\46029\46029-1.jpg",".jpg","46029-1.jpg","True","2022-07-23 오후 4:49:59","2022-07-23 오전 7:49:59","2022-07-23 오후 4:49:59","2022-07-23 오전 7:49:59","2021-12-04 오후 5:56:04","2021-12-04 오전 8:56:04",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\46029\46029-2.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\46029","46029-2.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\46029\46029-2.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","46029-2",,,"382779","D:\BID\InServer\46029","D:\BID\InServer\46029","False","D:\BID\InServer\46029\46029-2.jpg",".jpg","46029-2.jpg","True","2022-07-23 오후 4:49:59","2022-07-23 오전 7:49:59","2022-07-23 오후 4:49:59","2022-07-23 오전 7:49:59","2022-06-23 오전 11:58:06","2022-06-23 오전 2:58:06",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\46842\46842-1.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\46842","46842-1.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\46842\46842-1.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","46842-1",,,"139209","D:\BID\InServer\46842","D:\BID\InServer\46842","False","D:\BID\InServer\46842\46842-1.jpg",".jpg","46842-1.jpg","True","2022-07-23 오후 4:49:59","2022-07-23 오전 7:49:59","2022-07-23 오후 4:49:59","2022-07-23 오전 7:49:59","2022-07-20 오후 10:44:42","2022-07-20 오후 1:44:42",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\46842\46842-2.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\46842","46842-2.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\46842\46842-2.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","46842-2",,,"153242","D:\BID\InServer\46842","D:\BID\InServer\46842","False","D:\BID\InServer\46842\46842-2.jpg",".jpg","46842-2.jpg","True","2022-07-23 오후 4:50:00","2022-07-23 오전 7:50:00","2022-07-23 오후 4:50:00","2022-07-23 오전 7:50:00","2022-03-03 오후 11:13:52","2022-03-03 오후 2:13:52",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\47384\47384-1.webp","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\47384","47384-1.webp","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\47384\47384-1.webp
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","47384-1",,,"115366","D:\BID\InServer\47384","D:\BID\InServer\47384","False","D:\BID\InServer\47384\47384-1.webp",".webp","47384-1.webp","True","2022-07-23 오후 4:50:00","2022-07-23 오전 7:50:00","2022-07-23 오후 4:50:00","2022-07-23 오전 7:50:00","2022-07-20 오후 7:43:02","2022-07-20 오전 10:43:02",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\47565\47565-1.jpg","Microsoft.PowerShell.Core\FileSystem::D:\BID\InServer\47565","47565-1.jpg","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\BID\InServer\47565\47565-1.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","47565-1",,,"251086","D:\BID\InServer\47565","D:\BID\InServer\47565","False","D:\BID\InServer\47565\47565-1.jpg",".jpg","47565-1.jpg","True","2022-07-23 오후 4:50:00","2022-07-23 오전 7:50:00","2022-07-23 오후 4:50:00","2022-07-23 오전 7:50:00","2022-06-08 오후 4:28:36","2022-06-08 오전 7:28:36",,"Archive"
